id_store_locator,latitude,longitude,store_name,retek_code,storeId,shop_opens_days,open_timings,closing_time,pincode,search_word,address,phone_number,store_manager_contact,whatsapp_number,store_image,gender,is_omnienable,hyperlocal_enabled,alteration,is_active,id_brand,distance,is_express_delivery_flag,static_msg,state,brand,timeLineMsg
1124,15.871159,74.512146,VH Mainline Civil Hospital Road,22267,22267,,,,590002,"Khade Bazaar, Belgaum","Cts No 4830/28 Rs No 973 ,Civil Hospital Road  Belgaum - 590002",0831-4209855,906120770/8951522385,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,20.98450033718952,0,,Maharashtra,van-heusen,
4214,15.871159,74.512146,VH Belgaum,28072,28072,,,,590002,," CTS NO 4830/28 RS NO 973 ,CIVIL HOSPITAL ROAD  BELGAUM - 590002",0831-4209855,7022474830/880284807,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,0,0,1,6,20.98450033718952,0,,Maharashtra,van-heusen,
4584,21.132795,79.096573,VH VR Nagpur,28125,28125,,,,440003,,"UNIT NO.12, FIRST FLOOR ,  V R MALL , MEDICAL SQUARE , Baidyanath square Road , Rambagh,  NAGPUR - 440003",071-26781040,9860373317,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,16.71158786553096,0,,Maharashtra,van-heusen,
985,21.164448,79.115334,VH Empress City Mall,21763,21763,,,,440002,"Empress Mall, Nagpur"," SHOP NO - 146 EMPRESS MALL WALKER RD., SURVEY NO 101 SHEET, NO 199 MAUZA NAGPUR, MAHARASHTRA - 440002",071-22766022,9422121392,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,0,0,1,6,18.427839869563016,0,,Maharashtra,van-heusen,
7660,21.157412,79.07959,VH Sadar Nagpur,29728,29728,,,,440001,,"Shop No. 53e, Opp Liberty Cinema, Sadar, Nagpur 440001",8624995944,9018287280,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,1,1,1,6,19.93183414029915,0,,Maharashtra,van-heusen,
8722,17.290707,74.186951,VH Karad,27745,27745,,,8806784254,415110,,"Van Heusen, Shop No. 1 to 4, Trigun Empire, Krishna Naka, Karad, Maharashtra
",8806784254,,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,0,1,6,15.445980263211665,0,,Maharashtra,van-heusen,
1775,20.699823,77.016113,VH Akola,309726,309726,,,,444001,,"GOYANKA COMPANY, LRT  COLLEGE ROAD RATANLAL PLOT AKOLA-444001",8408831561,0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,0,0,1,6,27.113622747867947,0,,Maharashtra,van-heusen,
964,19.20105,72.978539,VH Korum Mall,21718,21718,,,,400601,"Koram Mall, Thane"," NO. F - 23 & F - 24, FIRST FLOOR, KORUM MALL, MANGAL PANDAY ROAD, THANE - 400601",022-41007717,9892434314,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,18.97887570714787,0,,Maharashtra,van-heusen,
6328,19.19451,72.972809,VH Thane,29675,29675,,,,400602,,"Mahavir Lifestyle Shop no.1 Navsaidham Bldg, Near Shiva prasad Hotel, Ram Maruthi Road Thane West pin 400602",8080886600,9892672008,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,1,1,6,19.45755858075342,0,,Maharashtra,van-heusen,
965,19.225128,72.977264,VH Women Viviana Mall,22238,22238,,,,400606,"Viva City Mall, Thane","UNIT NO 49, GROUND FLOOR,  VIVIANA MALL, VOLTS COMPOUND, POKHRAN ROAD, NO.2 SUBHASH NAGAR,THANE (W) -  400606",022-61701424,9902337505,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,0,0,1,6,19.764548565694383,0,,Maharashtra,van-heusen,
966,19.208939,72.971397,VH Viviana Mall,22241,22241,,,,400610,"Viva City Mall, Thane"," NO 38 & 39, GROUND FLOOR , VIVIANA MALL, VOLTS COMPOUND, POKHRAN ROAD NO.2, SUBHASH NAGAR , THANE(W) - 400610",022-61701430,8424021920,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,1,1,6,19.88745617438977,0,,Maharashtra,van-heusen,
7720,19.230358,72.977394,VH R Mall,28281,28281,,,,400607,,"Unit No.12, Upper Ground Floor, R.Mall, Ghodbunder Road, Opp Lokim Company, Dokali Pada, Manpada, Thane West, Thane-400607 Maharashtra",0,9028977363,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,1,1,1,6,19.93848792590056,0,,Maharashtra,van-heusen,
989,19.066153,73.000839,VH Inorbit Mall,21591,21591,,,,400705,"Inorbit Mall, Mumbai"," NO. F - 35, 1ST FLOOR, INORBIT MALL, SECTOR NO. 30-A, VASHI, MUMBAI - 400705",022-27810938,8108000179,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,20.02196121157214,0,,Maharashtra,van-heusen,
4391,19.066071,73.00071,VH Women Inorbit Mall,28118,28118,,,,400705,,"UNIT NO G 31 & G 31A , GROUND FLOOR , INORBIT MALL, CTS NO. 39/1 TO 39/15 , SECTOR NO.30-A, VASHI , NAVI MUMBAI - 400705",022-4978 4341,9821131444,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,1,1,1,6,20.03835525408847,0,,Maharashtra,van-heusen,
1766,19.18471,72.951469,VH LBS Road,309229,309229,,,,400080,"R - Mall, Mumbai","IN STYLE SHOP NO 8/B GROUND FLOOR, R- MALL LBS ROAD MULUND WEST MUMBAI-400080",022-21645540,0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,21.571756014195337,0,,Maharashtra,van-heusen,
2344,19.023272,73.018623,VH Seawoods Grand Central Mall,28050,28050,,,,400706,,"UNIT NO. F-59-SH, FIRST FLOOR,SEAWOODS GRAND CENTRAL MALL,PLOT R-1, SECTOR-40,SEAWOODS RAILWAY STATION, NERUL NODE, Mumbai-400706",022-39684388,9664816139,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,1,1,1,6,21.83029683127877,0,,Maharashtra,van-heusen,
6016,19.021549,73.018745,VH Women Sea Woods Mall ,28137,28137,,,,400706,,"UNIT NO. F-29 FIRST FLOOR , SEAWOODS GRAND CENTRAL MALL , PLOT R-1, SECTOR-40,  NODE NERUL SEAWOODS RAILWAY STATION, MUMBAI- 400706",022-33794085,9769331007,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,21.965697107245404,0,,Maharashtra,van-heusen,
8101,19.099321,72.916229,VH R City Mall,28294,28294,,,,400086,,"Van Heusen, UNIT NO. S.13,Second Floor ,  R.CITY MALL, LBS MARG , GHATKOPAR ( W ), MUMBAI - 400086",2268528670,,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,26.42588693053824,0,,Maharashtra,van-heusen,
4136,19.086279,72.889214,VH Phoenix Market City Mall,28079,28079,,,,400070,," G-06,Phoenix Market City,Old Mukund Compound, LBS Marg,Nr Kamani Jns, Kurla(west),Mumbai-400070.",022-62399501,9967234829,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,0,1,1,6,29.57344381184927,0,,Maharashtra,van-heusen,
4282,19.086279,72.888481,VH Women Phoenix Market City Mall,28101,28101,,,,400070,,"Unit No. 16 & 17 , First Floor, Phoenix Market, L.B.S Marg, Kurla ( West ), Mumbai -400070",022-62361740,9653225997,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,29.646458162186605,0,,Maharashtra,van-heusen,
7723,19.117073,74.728592,VH Ahmednagar ,29782,29782,,,,414003,,"Adiraj Heights,Premdan Chowk,Opposite Shahar Bank,Savedi, Ahmednagar. 414003 ,",9595851818,0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,1,1,6,18.90827189320691,0,,Maharashtra,van-heusen,
991,18.994822,72.825897,VH Mainline Grand Galleria Pheonix Mall,21781,21781,,,,400013,"Phoenix Market City, Mumbai","VAN HEUSEN STORE, SHOP NO.25, # 462, GRAND GALLERIA PHEONIX MALL, SENAPATI BAPAT MARG, LOWER PAREL, MUMBAI- 400013",022-66152898,8652372345,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,5.07689672693922,0,,Maharashtra,van-heusen,
990,19.076611,72.884071,VH  R City Mall,21741,21741,,,,400086,"R City Mall, Mumbai"," UNIT NO. F.12, R.CITY MALL, LAL BAHADUR SHASTRY MARG, GHATKOPOR ( W ), MUMBAI - 400086",022-66912595,8419909922,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,1,1,1,6,15.759653365970957,0,,Maharashtra,van-heusen,
8843,19.12742,72.834229,VH Versova,27676,27676,7 Days,10:30 AM,10:00 PM,400061,,"VAN HEUSEN STORE, SHOP NO. G-18, G-18A, F-18, F-18A, VERSOVA HIGHSTREET, JP ROAD, VERSOVA , 
",9004887671,9930092261,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Mens, Womens",0,0,1,1,6,19.814100163023088,1,,Maharashtra,van-heusen,Order in 12h 18m to get same-day delivery
8522,19.173409,72.835785,VH Mumbai,27288,27288,,,,400064,,"F-14,FIRST FLOOR, INORBIT MALAD ,LINK ROAD MALAD WEST MUMBAI-400064
",02249721768,9820340052,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,24.922736401170127,0,,Maharashtra,van-heusen,
8420,19.17341,72.860481,Van Heusen,27272,27272,,,,400063,,"VAN HEUSEN, , F 7/8, FIRST FLOOR , OBEROI MALL , OFF W.EXP HIGHWAY, GOREGAON EAST, MUMBAI-400063",022 40166051,9930092261,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,25.264643973328955,0,,Maharashtra,van-heusen,
8494,19.174156,72.860786,"VH Oberoi, Goregaon",27556,27556,,,,400063,,"VAN HEUSEN, , F 7/8, FIRST FLOOR , OBEROI MALL , OFF W.EXP HIGHWAY, GOREGAON EAST, MUMBAI-400063",02240165691,8693826413,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,1,1,6,25.35202802946632,0,,Maharashtra,van-heusen,
994,19.185017,72.834152,VH Infinity Mall,22266,22266,,,,400064,"Infinity Mall, Mumbai"," NO. 108, 1ST FLOOR, INFINITY MALL, MALAD, MUMBAI - 400064",022-40104368,9967955462,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,1,1,1,6,26.196942248407645,0,,Maharashtra,van-heusen,
969,18.496666,73.941666,VH Mainline Town Center Amanora,21762,21762,,,,411028,"Amanora Mall, Pune","Van Heusen Store, Town Center Unit No - Wb - Gf - 5 &6, Amanora Park Township Village, Sadesatranali Hadapsar Taluka Haveli Pune, Maharastra - 411028",020-67267878,9665079567,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,25.272413602302304,0,,Maharashtra,van-heusen,
7719,18.5196,73.931297,VH Seasons Mall,28217,28217,,,,411013,,"UNIT NO.10, GROUND FLOOR, SEASONS MALL, MAGARPATTA CITY, HADAPSAR, PUNE-411013",020-41260593,0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,1,1,1,6,27.470273074884577,0,,Maharashtra,van-heusen,
1701,18.565207,73.916748,VH PHOENIX MARKET CITY,28039,28039,,,,411014,"Pheniox united Market city, Pune"," UNIT NO. UG.23, PHOENIX MARKET CITY,  VIMAN NAGAR, PUNE -411014",020-49300104,9579503030,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,17.46876883652653,0,,Maharashtra,van-heusen,
8330,18.565207,73.916748,Van Heusen,26916,26916,,,,411014,,"Van Heusen Store UG 23, Phoenix Marketcity, Viman Nagar, Pune-411014
",020-49300104,,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,1,1,6,17.46876883652653,0,,Maharashtra,van-heusen,
8286,18.562386,73.917053,Van Heusen,28300,28300,,,,411014,,"VH Women Phoenix Market City, Address: Shop No. 50, First Floor, Phoenix Market City, Viman Nagar, 411014",020-46023118,,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,17.604295602256165,0,,Maharashtra,van-heusen,
1053,18.515881,73.878532,VH MG Road,21563,21563,,,,411011,"MG Road, Pune"," NO 318/3, M.G ROAD, PUNE - 411001",020-41216271,8368943657,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,23.88680458439427,0,,Maharashtra,van-heusen,
971,18.524616,73.862968,VH Mainline VD SEASONS MALL,22284,22284,,,,411013,"Seasons Mall, Pune","V. VAN HEUSEN, UNIT NO. F1-X , F1-X, SEASON'S MALL AT MAGARPATTA CITY , HADAPSAR , PUNE - 411013",020-67238579,8805320379,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,24.6695822000174,0,,Maharashtra,van-heusen,
3910,18.533895,73.829781,VH ICC Mall,28059,28059,,,,411016,," SHOP NO.16 , ICC MALL, SURVEY NO 403/A, THE PAVALION , SENAPATI BAPAT ROAD, SHIVAJI NAGAR - PUNE- 411016",020-66421144,9975355735,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,27.178755541801188,0,,Maharashtra,van-heusen,
3939,18.560474,73.810905,VH Aundh,28064,28064,,,,411007,,"SHOP NO 1A , GROUND FLOOR, NEEL SQUARE, SANGHVI KESARI ROAD, NEAR PARIHAR CHOWK, AUNDH, PUNE- 411007",020-46303355,9152595151,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,27.81984468963363,0,,Maharashtra,van-heusen,
1055,18.513378,73.833084,VH JM Road,21571,21571,,,,411004,"JM Road, Pune"," NO. 44 CTS NO 1206, A/43, JM ROAD, PUNE - 411004",7558219415,8275205613,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,27.999557909547622,0,,Maharashtra,van-heusen,
7382,18.598953,73.791969,VH Pimple Saudagar,29752,29752,,,,411027,," Shop No.8, Bhumi Allium Building, Next to Ranka Jewellers, Near Kokane Chowk, Pimple Saudagar, Pune-411027.",020-8956018971,,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Women,0,1,1,1,6,28.624334739953788,0,,Maharashtra,van-heusen,
6017,18.628727,73.783577,VH Elpro City Square ,28148,28148,,,,411033,," First Floor, Shop No . 116 , Elpro City Square , Chinchwad Gaon, Pimpri-Chinchwad  PUNE - 411033",020-61327056,9766766540,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,1,1,1,6,29.091485371247376,0,,Maharashtra,van-heusen,
6018,18.628727,73.783577,VH Women Elpro City Square ,28149,28149,,,,411033,,"Second Floor,  Shop No . 216 , Elpro City Square, Chinchwad Gaon, Pimpri-Chinchwad PUNE - 411033",020-61327057,8668579316,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,29.091485371247376,0,,Maharashtra,van-heusen,
1149,19.876438,75.372032,VH Mainline Prozone,22285,22285,,,,431003,"Prozone Mall, Aurangabad","Prozone Mall, No. F.27 & 28 Plot No P/80, Api Compound, Airport Road, Midc Chikalthana, Aurangabad -431003",0240-6618194,8275318426,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,17.62769757993418,0,,Maharashtra,van-heusen,
8260,19.876438,75.372032,Van Heusen,28357,28357,,,,431001,,"F-27, 1st Floor, Prozone Mall, API Corner,Aurangabad [MH]- 431001",0240-2991184,,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,17.62769757993418,0,,Maharashtra,van-heusen,
1011,16.703688,74.247948,VH D.Y. Patil Mall,22298,22298,,,,416003,"DYP City Mall, Kolhapur"," SHOP NO.3, GROUND FLOOR, DYP CITY MALL,  C.S NO. 2104/15, E WARD,KAWAL NAKA, OPP SANGAM TALKIES , KOLHAPUR-416003",0231-2656670,9575649589,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,24.32403386059858,0,,Maharashtra,van-heusen,
4813,16.703688,74.247948,VH Kolhapur ,28124,28124,,,,416008,,"SHOP NO G 2A & G 2B,  EMERALD CORNER, RAJARAMPURI ROAD , KOLHAPUR - 416008",0231-2950131,7743824646,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,24.32403386059858,0,,Maharashtra,van-heusen,
1097,16.696007,74.247261,VH Mainline VH KOLHAPUR,22207,22207,,,,416008,"Rajarampuri, Kolhapur","1856, E Ward,   6Th Lane-Rajarampuri -Kolhapur,  Maharashtra- 416008",0231-6610233,9423857090,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,24.87075575599643,0,,Maharashtra,van-heusen,
7663,19.591999,73.454277,VH Nashik,29607,29607,,,,422002,,"SHOP NO.8, UPPER GROUND FLOOR, CITY CENTRE MALL, NASHIK - 422002.",9860082240,9860082240,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,16.607196029187357,0,,Maharashtra,van-heusen,
4801,18.499422,73.813469,VH Kothrud,21865,21865,,,,411038,," SHOP NO.9,10 &11, S.NO.2/1 (PART) CTS NO.438, DHONDUBA SUTAR BUS TERMINUS BUILDING,KOTHRUD, PUNE-411038",020-25392737,8605616007,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,13.243571638827884,0,,Maharashtra,van-heusen,
4807,18.499422,73.813469,VH Kothrud,28165,28165,,,,411038,," SHOP NO.9,10 &11, S.NO.2/1 (PART) CTS NO.438, DHONDUBA SUTAR BUS TERMINUS BUILDING,KOTHRUD, PUNE-411038",020-25392737,8605616007,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,13.243571638827884,0,,Maharashtra,van-heusen,
1083,18.499371,73.802032,VH Mainline Aundh,21775,21775,,,,411007,"Aundh, Pune","Shop No 1, S.No 167/168, New D.P Road, Aundh, Pune-411007",020-25898915,9890166701 / 9922647,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,14.24605053239003,0,,Maharashtra,van-heusen,
1229,18.563204,73.777206,VH Mainline VD BANER,28027,28027,,,,411045,"Baner, Pune","Plot No.1, Survey /Gat No.85 , Hissano 2A/4, Situated At Lalit , Estate, Plot No.1, Near Ganaraj Square, Baner, Pune-411045",020-6207177727,9075804114,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,14.620758679578053,0,,Maharashtra,van-heusen,
8617,19.225689,72.848251,VH Shimpoli Borivali,27209,27209,,,,400092,,"Shop no 13, Satra Park Building, Shimpoli road, Borivali West, Mumbai 400092
",02235931774,9619616487,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,26.262642546677373,0,,Maharashtra,van-heusen,
8600,19.232275,72.853653,VH Mayfair Borivali,27603,27603,,,,400092,,"Van Heusen No.8,Ground floor, Mayfair-14,Tulsi  Baugh,Ramdas Sutrale Marg, Borivali West. Mumbai - 400092 
",02228927806,8898142023,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,27.016442087023503,0,,Maharashtra,van-heusen,
1077,19.233326,72.853516,VH Borivali,21758,21758,,,,400092,Mayfair 14," NO. 8, GF, MAYFAIR - 14, TUSLI BAUG, PLOT NO 17A, TPS NO. 1, RAMDAS SUTRALE MARG, BORIVALI ( W), MUMBAI - 400092",022-28927806,9867518377,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,27.132465834868245,0,,Maharashtra,van-heusen,
8102,19.381243,72.828156,VH Satnam Arcade,29074,29074,,,,401202,,"VAN  HEUSEN , SHOP NO 2 & 3, SATNAM ARCADE,STATION ROAD, NAVGHAR ROAD,OPP SBI,VASAI WEST -401202 PALGHAR",0250-2330669,,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,10.896633163949678,0,,Maharashtra,van-heusen,
7648,19.38225,72.830399,VH Vasai West,312122,312122,,,,401202,,"S MART,S MART, SHOP NO 4, DHURI ARCADE, NAVGHAR RD, NEAR ST STAND, VASAI WEST, MUMBAI - 401202",0250-2330669,9905465123,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,0,1,6,11.052923685213482,0,,Maharashtra,van-heusen,
7640,17.402941,75.535927,VH Solapur,314792,314792,,,,413001,,"Opp. Sanket Lodge, City Corner, Saraswati Chowk, Solapur-413001",217-2720938,7009832685,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,0,1,6,15.225644983195409,0,,Maharashtra,van-heusen,
1091,15.485807,73.809433, Miramar ,21796,21796,,,,400301,Miramar,"No .2671 , Book B. 30 , Old Mira Mar , Chalta No 16 Pt Sheet No 99,  Miramar,  Goa-400301",0832-2462107,9823942894,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,27.702844768139883,0,,Maharashtra,van-heusen,
9206,24.8176,93.939217,F21-Imphal,78450,78450,,,,795004,,Forever 21 -M/S- BNB Trading Thangmeiband Khoyathong Road Opp Planet Fashion Imphal West Manipur-795004,9233075769,,,https://imagescdn.forever21.in/img/app/brand/production/2.2_F21.jpg,"Mens, Womens, Kids",0,1,0,1,16,12.369457594559218,0,,Manipur,forever-21,
8062,24.819431,93.939362,Louis Philippe,19773,19773,,,,795004,,"  Louis PhilippeThangmeiband, Kabrabam Leikai,Imphal West,Opposite to DM College, Manipur 795004
",9362509706,9362509706,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,12.560360526976634,0,,Manipur,louis-philippe,
7727,24.806044,93.935097,VH Imphal,29640,29640,,,,795001,,"Paona?Bazar?Road, Imphal, West, Manipur-PIN-795001",385-2447291,8318684902,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,1,1,6,1.3702094788927253,0,,Manipur,van-heusen,
7717,24.826475,93.932449,VH Impal,29822,29822,,,,795001,,"Shop No-02, GROUND FLOOR, Thangmeiband Watham Leirak Machine, Near Assembly, Imphal West,Manipur-795001",0,9650731362,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,1,1,1,6,1.4677763806394053,0,,Manipur,van-heusen,
8601,25.57692,91.880043,Louis Philippe,17252,17252,,,,793001,,"Plot No-29, Opposite Computer Stores, G S Road, Police Bazar, Shillong, Meghalaya-793001",7737352067,7737352067,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,1.8781790293904064,0,,Meghalaya,louis-philippe,
9209,23.74086,92.725159,F21-Aizwal,78463,78463,,,,796001,,Forever 21-Haulinthanga Building Ramhlun South City Bus Stand Aizwal  Mizoram -796001,3893500145,,,https://imagescdn.forever21.in/img/app/brand/production/2.2_F21.jpg,"Mens, Womens, Kids",0,1,0,1,16,13.06588493680158,0,,Mizoram,forever-21,
